date,contest_number,n1,n2,n3,n4,n5,n6,jolly,superstar,winners_6,prize_6,source_url
2015-07-11,83,34,8,30,39,58,42,80,1,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-07-14,84,74,32,17,47,86,12,8,23,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-07-16,85,27,49,87,29,69,22,73,86,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-07-18,86,72,42,70,22,62,47,90,68,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-07-21,87,21,1,84,63,79,70,25,24,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-07-23,88,48,33,75,41,68,44,56,8,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-07-25,89,2,21,45,40,65,20,15,19,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-07-28,90,34,26,66,81,4,67,88,26,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-07-30,91,18,35,61,26,13,25,60,56,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-08-01,92,58,80,81,26,2,34,23,42,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-08-04,93,77,78,53,83,89,34,87,83,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-08-06,94,27,39,53,79,36,2,72,44,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-08-08,95,3,55,72,17,7,26,41,89,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-08-11,96,85,32,17,42,71,25,60,45,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-08-13,97,34,4,78,41,17,66,30,64,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-08-17,98,76,70,1,4,50,71,84,10,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-08-18,99,30,86,20,50,76,45,3,1,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-08-20,100,68,14,70,74,4,31,73,10,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-08-22,101,6,7,17,9,14,35,27,87,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-08-25,102,65,18,81,19,88,3,70,74,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-08-27,103,12,50,80,4,40,2,13,89,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-08-29,104,78,28,7,57,44,55,14,77,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-09-01,105,13,50,48,38,77,30,29,64,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-09-03,106,78,18,19,87,13,49,45,22,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-09-05,107,42,36,24,30,86,71,32,26,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-09-08,108,60,50,88,54,41,75,62,26,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-09-10,109,15,10,75,14,34,88,1,79,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-09-12,110,11,82,68,24,48,46,5,69,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-09-15,111,20,35,17,32,9,56,24,19,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-09-17,112,71,79,42,9,8,78,62,21,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-09-19,113,52,49,32,60,9,40,5,89,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-09-22,114,55,26,10,81,62,50,27,65,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-09-24,115,78,1,80,36,32,61,79,85,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-09-26,116,37,74,69,77,89,1,28,35,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-09-29,117,45,41,17,25,57,82,22,38,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-10-01,118,49,21,69,2,74,17,79,6,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-10-03,119,2,31,14,4,43,61,11,42,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-10-06,120,17,62,11,27,84,8,41,20,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-10-08,121,32,84,90,33,23,55,2,5,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-10-10,122,32,47,78,45,41,90,59,1,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-10-13,123,89,35,36,75,63,71,15,90,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-10-15,124,40,7,32,9,24,16,17,40,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-10-17,125,65,63,6,61,4,72,9,9,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-10-20,126,58,34,64,18,60,88,5,80,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-10-22,127,32,1,51,50,81,6,4,27,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-10-24,128,38,14,9,33,87,46,2,79,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-10-27,129,50,48,15,83,13,74,84,50,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-10-29,130,40,4,16,84,71,57,62,84,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-10-31,131,52,88,6,86,25,26,61,80,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-11-03,132,71,30,79,86,47,41,83,78,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-11-05,133,43,62,29,17,21,33,85,75,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-11-07,134,22,51,54,19,46,2,83,10,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-11-10,135,33,77,8,66,38,31,3,61,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-11-12,136,31,87,22,54,19,41,38,47,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-11-14,137,73,56,86,19,85,84,2,80,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-11-17,138,54,59,74,29,39,27,79,25,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-11-19,139,25,52,89,87,44,28,10,9,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-11-21,140,33,53,13,75,25,83,38,59,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-11-24,141,82,54,70,84,80,52,66,82,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-11-26,142,36,88,67,12,45,77,11,6,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-11-28,143,81,65,51,20,28,23,87,68,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-12-01,144,87,55,85,39,58,31,86,70,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-12-03,145,77,38,53,65,46,84,80,63,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-12-05,146,34,49,77,28,1,42,65,42,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-12-09,147,62,82,63,54,83,21,37,25,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-12-10,148,60,83,20,56,19,1,63,46,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-12-12,149,55,66,47,18,20,46,75,38,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-12-15,150,5,63,85,36,30,84,37,48,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-12-17,151,87,83,44,81,11,56,9,6,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-12-19,152,50,73,55,46,7,22,14,64,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-12-22,153,22,60,69,18,57,23,14,6,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-12-24,154,63,36,8,6,24,28,79,73,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-12-28,155,5,52,48,88,81,38,65,2,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-12-29,156,89,57,20,72,76,15,30,22,,,https://lottologia.com/superenalotto/estrazioni/2015
2015-12-31,157,90,26,77,81,29,15,37,48,,,https://lottologia.com/superenalotto/estrazioni/2015
2016-01-02,1,41,39,65,17,1,56,18,42,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-01-05,2,40,20,90,7,56,60,76,51,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-01-07,3,74,61,62,10,86,38,69,70,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-01-09,4,50,51,20,74,36,26,83,60,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-01-12,5,9,42,28,3,79,50,87,27,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-01-14,6,46,87,17,41,5,8,30,57,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-01-16,7,17,90,70,48,11,52,29,43,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-01-19,8,66,51,35,43,18,13,72,27,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-01-21,9,57,2,12,32,61,81,54,75,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-01-23,10,14,49,32,4,5,8,18,1,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-01-26,11,45,24,50,63,60,87,71,80,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-01-28,12,6,80,83,2,15,39,47,48,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-01-30,13,81,51,77,24,13,68,76,69,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-02-02,14,80,65,56,19,40,38,35,1,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-02-04,15,46,69,21,31,7,39,77,50,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-02-06,16,24,63,36,10,77,89,81,39,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-02-09,17,11,58,26,78,56,46,60,71,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-02-11,18,17,74,45,53,71,27,21,59,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-02-13,19,2,74,66,30,49,80,33,29,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-02-16,20,40,34,27,38,2,10,72,46,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-02-18,21,30,89,57,51,12,26,54,53,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-02-20,22,32,33,49,85,29,54,16,44,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-02-23,23,2,58,80,14,82,74,86,10,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-02-25,24,33,71,52,67,81,14,80,35,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-02-27,25,48,49,19,28,22,85,78,52,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-03-01,26,25,30,15,55,45,20,73,24,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-03-03,27,56,62,16,29,49,8,44,13,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-03-05,28,6,68,77,80,8,86,27,39,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-03-08,29,52,89,32,8,27,51,49,24,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-03-10,30,65,22,16,9,71,18,84,50,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-03-12,31,80,37,82,29,67,52,68,81,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-03-15,32,19,2,38,17,56,4,80,23,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-03-17,33,86,67,76,65,1,12,89,8,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-03-19,34,51,72,76,41,18,56,68,61,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-03-22,35,31,59,71,17,32,43,2,50,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-03-24,36,67,57,89,24,26,14,28,5,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-03-26,37,43,67,68,79,72,28,18,60,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-03-29,38,29,73,71,55,77,65,5,2,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-03-31,39,17,63,28,88,78,84,34,39,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-04-02,40,2,75,24,81,65,88,6,79,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-04-05,41,85,12,32,28,23,42,31,62,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-04-07,42,87,42,66,38,59,45,5,26,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-04-09,43,12,54,33,5,59,2,18,89,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-04-12,44,34,72,89,50,55,79,1,3,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-04-14,45,1,83,2,67,6,42,80,11,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-04-16,46,58,8,89,23,12,86,62,36,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-04-19,47,30,61,86,88,90,14,89,60,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-04-21,48,62,1,15,54,30,50,71,82,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-04-23,49,10,11,15,33,79,83,27,27,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-04-26,50,38,49,51,59,77,90,35,10,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-04-28,51,10,11,24,30,48,63,7,41,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-04-30,52,22,38,47,51,61,85,87,48,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-05-03,53,14,29,58,72,75,85,71,77,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-05-05,54,7,20,25,32,75,90,12,84,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-05-07,55,3,32,34,36,82,87,12,1,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-05-10,56,25,26,49,54,55,66,16,50,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-05-12,57,10,25,52,54,59,84,42,52,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-05-14,58,11,19,56,72,73,75,90,68,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-05-17,59,1,10,19,44,68,74,56,81,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-05-19,60,15,39,54,62,71,74,60,30,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-05-21,61,9,11,20,35,66,68,90,68,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-05-24,62,14,16,45,47,48,86,23,45,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-05-26,63,1,32,34,58,64,86,52,58,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-05-28,64,3,5,12,17,44,51,18,39,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-05-31,65,8,18,33,41,62,71,1,42,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-06-04,66,8,10,18,64,85,87,3,40,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-06-06,67,3,54,56,57,75,90,1,62,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-06-07,68,24,29,45,63,65,70,8,59,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-06-09,69,9,14,61,76,80,83,44,52,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-06-11,70,27,30,34,40,52,68,50,51,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-06-14,71,25,31,33,42,58,86,3,43,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-06-16,72,18,19,29,47,59,68,21,53,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-06-18,73,24,25,45,51,52,63,19,5,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-06-21,74,4,30,31,45,49,85,11,67,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-06-23,75,17,18,25,43,66,87,1,57,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-06-25,76,11,14,44,54,85,87,35,46,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-06-28,77,5,23,44,59,60,83,50,42,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-06-30,78,30,31,32,34,50,51,75,24,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-07-02,79,8,9,22,43,50,56,20,39,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-07-05,80,22,26,43,50,59,65,20,35,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-07-07,81,1,4,32,59,70,86,89,40,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-07-09,82,12,34,44,45,53,68,81,82,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-07-12,83,1,41,59,63,81,85,74,30,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-07-14,84,38,56,61,67,72,82,87,60,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-07-16,85,26,37,43,67,75,78,10,67,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-07-19,86,4,10,28,29,48,52,3,80,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-07-21,87,19,27,35,56,60,89,47,45,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-07-23,88,1,30,42,61,76,88,71,52,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-07-26,89,4,13,15,18,72,76,69,8,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-07-28,90,29,37,38,61,63,85,59,48,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-07-30,91,15,22,26,45,48,82,64,70,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-08-02,92,34,54,57,84,89,90,44,48,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-08-04,93,25,37,40,61,65,77,23,32,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-08-06,94,23,34,58,61,71,77,53,18,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-08-09,95,12,27,34,76,77,85,78,52,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-08-11,96,31,65,78,85,89,90,34,80,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-08-13,97,2,25,43,72,87,89,74,47,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-08-16,98,9,12,18,63,64,73,88,76,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-08-18,99,8,39,59,65,82,83,41,60,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-08-20,100,10,29,35,44,49,65,50,57,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-08-23,101,4,28,48,67,68,84,2,23,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-08-25,102,16,28,40,43,57,61,8,5,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-08-27,103,1,32,37,54,66,81,90,47,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-08-30,104,6,9,17,47,66,86,21,49,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-09-01,105,4,18,43,60,69,85,87,63,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-09-03,106,4,29,35,46,82,85,13,41,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-09-06,107,7,30,34,61,84,88,25,27,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-09-08,108,6,12,47,51,60,79,54,67,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-09-10,109,9,13,16,49,64,65,58,81,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-09-13,110,9,22,48,66,68,83,62,48,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-09-15,111,14,18,30,48,53,86,71,31,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-09-17,112,2,4,10,59,68,88,58,31,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-09-20,113,45,46,48,52,77,78,21,36,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-09-22,114,4,11,34,49,55,83,85,14,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-09-24,115,3,16,22,31,45,56,37,12,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-09-27,116,36,41,55,81,83,85,51,7,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-09-29,117,11,40,41,44,67,70,68,90,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-10-01,118,18,19,57,74,80,82,29,89,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-10-04,119,47,49,67,80,84,85,21,26,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-10-06,120,2,12,26,52,59,80,16,4,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-10-08,121,18,25,37,47,62,87,74,51,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-10-11,122,11,12,17,53,71,76,90,62,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-10-13,123,4,34,39,60,61,77,85,58,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-10-15,124,4,7,36,72,78,81,20,40,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-10-18,125,24,44,48,61,73,87,88,24,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-10-20,126,2,43,65,66,67,90,44,27,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-10-22,127,1,6,45,48,64,78,33,32,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-10-25,128,4,40,54,65,83,85,73,82,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-10-27,129,3,12,23,71,76,83,56,35,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-10-29,130,1,7,13,17,40,49,80,46,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-10-31,131,3,14,18,25,47,75,72,13,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-11-03,132,21,35,56,66,68,79,15,77,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-11-05,133,21,22,26,35,47,85,18,83,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-11-08,134,31,32,60,75,81,84,62,24,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-11-10,135,26,41,50,55,69,86,47,50,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-11-12,136,9,12,20,22,75,90,77,44,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-11-15,137,9,18,25,31,78,81,33,85,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-11-17,138,2,20,23,41,44,59,29,38,,,https://lottologia.com/superenalotto/estrazioni/2016
2016-11-19,139,28,29,37,43,51,78,90,44,,,https://lottologia.com/superenalotto/estrazioni/2016
